<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
IMOEX,D,12/26/11,000000,1390.0400000
IMOEX,D,12/27/11,000000,1386.3100000
IMOEX,D,12/28/11,000000,1380.2900000
IMOEX,D,12/29/11,000000,1388.4700000
IMOEX,D,12/30/11,000000,1402.0200000
IMOEX,D,01/03/12,000000,1444.8100000
IMOEX,D,01/04/12,000000,1450.6400000
IMOEX,D,01/05/12,000000,1439.3300000
IMOEX,D,01/06/12,000000,1438.9500000
IMOEX,D,01/09/12,000000,1446.4400000
IMOEX,D,01/10/12,000000,1473.9600000
IMOEX,D,01/11/12,000000,1470.2400000
IMOEX,D,01/12/12,000000,1463.1700000
IMOEX,D,01/13/12,000000,1459.4100000
IMOEX,D,01/16/12,000000,1465.9100000
IMOEX,D,01/17/12,000000,1484.7200000
IMOEX,D,01/18/12,000000,1496.3500000
IMOEX,D,01/19/12,000000,1505.7500000
IMOEX,D,01/20/12,000000,1490.4100000
IMOEX,D,01/23/12,000000,1496.0900000
IMOEX,D,01/24/12,000000,1489.4100000
IMOEX,D,01/25/12,000000,1504.2300000
IMOEX,D,01/26/12,000000,1512.0800000
IMOEX,D,01/27/12,000000,1511.6100000
IMOEX,D,01/30/12,000000,1500.5100000
IMOEX,D,01/31/12,000000,1510.9100000
IMOEX,D,02/01/12,000000,1544.6400000
IMOEX,D,02/02/12,000000,1540.7000000
IMOEX,D,02/03/12,000000,1569.1800000
IMOEX,D,02/06/12,000000,1563.1000000
IMOEX,D,02/07/12,000000,1556.0300000
IMOEX,D,02/08/12,000000,1554.9600000
IMOEX,D,02/09/12,000000,1543.1600000
IMOEX,D,02/10/12,000000,1524.9200000
IMOEX,D,02/13/12,000000,1561.4500000
IMOEX,D,02/14/12,000000,1556.2200000
IMOEX,D,02/15/12,000000,1573.4200000
IMOEX,D,02/16/12,000000,1578.1000000
IMOEX,D,02/17/12,000000,1569.4200000
IMOEX,D,02/20/12,000000,1576.6800000
IMOEX,D,02/21/12,000000,1559.8100000
IMOEX,D,02/22/12,000000,1537.5000000
IMOEX,D,02/24/12,000000,1599.9200000
IMOEX,D,02/27/12,000000,1595.5700000
IMOEX,D,02/28/12,000000,1579.2800000
IMOEX,D,02/29/12,000000,1594.3200000
IMOEX,D,03/01/12,000000,1598.8300000
IMOEX,D,03/02/12,000000,1614.1500000
IMOEX,D,03/05/12,000000,1622.4400000
IMOEX,D,03/06/12,000000,1551.2900000
IMOEX,D,03/07/12,000000,1571.6500000
IMOEX,D,03/11/12,000000,1604.4200000
IMOEX,D,03/12/12,000000,1603.7400000
IMOEX,D,03/13/12,000000,1619.9000000
IMOEX,D,03/14/12,000000,1624.4800000
IMOEX,D,03/15/12,000000,1622.2300000
IMOEX,D,03/16/12,000000,1616.4500000
IMOEX,D,03/19/12,000000,1588.5800000
IMOEX,D,03/20/12,000000,1559.0100000
IMOEX,D,03/21/12,000000,1554.0400000
IMOEX,D,03/22/12,000000,1530.2000000
IMOEX,D,03/23/12,000000,1544.5400000
IMOEX,D,03/26/12,000000,1567.2600000
IMOEX,D,03/27/12,000000,1555.5300000
IMOEX,D,03/28/12,000000,1516.1100000
IMOEX,D,03/29/12,000000,1504.3800000
IMOEX,D,03/30/12,000000,1518.2900000
IMOEX,D,04/02/12,000000,1526.9700000
IMOEX,D,04/03/12,000000,1544.9000000
IMOEX,D,04/04/12,000000,1514.7600000
IMOEX,D,04/05/12,000000,1524.9400000
IMOEX,D,04/06/12,000000,1499.0500000
IMOEX,D,04/09/12,000000,1509.1100000
IMOEX,D,04/10/12,000000,1486.2200000
IMOEX,D,04/11/12,000000,1507.5300000
IMOEX,D,04/12/12,000000,1502.9700000
IMOEX,D,04/13/12,000000,1504.8400000
IMOEX,D,04/16/12,000000,1478.5200000
IMOEX,D,04/17/12,000000,1478.6400000
IMOEX,D,04/18/12,000000,1469.7500000
IMOEX,D,04/19/12,000000,1488.3300000
IMOEX,D,04/20/12,000000,1503.6100000
IMOEX,D,04/23/12,000000,1467.4300000
IMOEX,D,04/24/12,000000,1457.5200000
IMOEX,D,04/25/12,000000,1462.0800000
IMOEX,D,04/26/12,000000,1452.0000000
IMOEX,D,04/27/12,000000,1470.0000000
IMOEX,D,04/28/12,000000,1474.1400000
IMOEX,D,05/02/12,000000,1448.1500000
IMOEX,D,05/03/12,000000,1439.9700000
IMOEX,D,05/04/12,000000,1390.7300000
IMOEX,D,05/05/12,000000,1386.0700000
IMOEX,D,05/07/12,000000,1388.6400000
IMOEX,D,05/08/12,000000,1385.8000000
IMOEX,D,05/10/12,000000,1404.6700000
IMOEX,D,05/11/12,000000,1384.6200000
IMOEX,D,05/12/12,000000,1386.8100000
IMOEX,D,05/14/12,000000,1334.8500000
IMOEX,D,05/15/12,000000,1338.4300000
IMOEX,D,05/16/12,000000,1331.0100000
IMOEX,D,05/17/12,000000,1278.4700000
IMOEX,D,05/18/12,000000,1269.1800000
IMOEX,D,05/21/12,000000,1298.4700000
IMOEX,D,05/22/12,000000,1297.7000000
IMOEX,D,05/23/12,000000,1263.6400000
IMOEX,D,05/24/12,000000,1279.8300000
IMOEX,D,05/25/12,000000,1281.2400000
IMOEX,D,05/28/12,000000,1291.4800000
IMOEX,D,05/29/12,000000,1322.9900000
IMOEX,D,05/30/12,000000,1313.3700000
IMOEX,D,05/31/12,000000,1312.2400000
IMOEX,D,06/01/12,000000,1299.5000000
IMOEX,D,06/04/12,000000,1310.2100000
IMOEX,D,06/05/12,000000,1295.8200000
IMOEX,D,06/06/12,000000,1310.5300000
IMOEX,D,06/07/12,000000,1333.0800000
IMOEX,D,06/08/12,000000,1336.2500000
IMOEX,D,06/09/12,000000,1338.2900000
IMOEX,D,06/13/12,000000,1342.7100000
IMOEX,D,06/14/12,000000,1348.2000000
IMOEX,D,06/15/12,000000,1375.4100000
IMOEX,D,06/18/12,000000,1385.9500000
IMOEX,D,06/19/12,000000,1391.4500000
IMOEX,D,06/20/12,000000,1373.4500000
IMOEX,D,06/21/12,000000,1352.5900000
IMOEX,D,06/22/12,000000,1349.5900000
IMOEX,D,06/25/12,000000,1331.1500000
IMOEX,D,06/26/12,000000,1344.6900000
IMOEX,D,06/27/12,000000,1366.4300000
IMOEX,D,06/28/12,000000,1343.3400000
IMOEX,D,06/29/12,000000,1386.8900000
IMOEX,D,07/02/12,000000,1408.1600000
IMOEX,D,07/03/12,000000,1437.4400000
IMOEX,D,07/04/12,000000,1444.3700000
IMOEX,D,07/05/12,000000,1435.4200000
IMOEX,D,07/06/12,000000,1415.8000000
IMOEX,D,07/09/12,000000,1413.8100000
IMOEX,D,07/10/12,000000,1415.7800000
IMOEX,D,07/11/12,000000,1405.4600000
IMOEX,D,07/12/12,000000,1399.0700000
IMOEX,D,07/13/12,000000,1417.1000000
IMOEX,D,07/16/12,000000,1422.2100000
IMOEX,D,07/17/12,000000,1432.5900000
IMOEX,D,07/18/12,000000,1427.9900000
IMOEX,D,07/19/12,000000,1433.1600000
IMOEX,D,07/20/12,000000,1415.6900000
IMOEX,D,07/23/12,000000,1376.5200000
IMOEX,D,07/24/12,000000,1360.9200000
IMOEX,D,07/25/12,000000,1370.4700000
IMOEX,D,07/26/12,000000,1384.8800000
IMOEX,D,07/27/12,000000,1415.1000000
IMOEX,D,07/30/12,000000,1427.7000000
IMOEX,D,07/31/12,000000,1406.3600000
IMOEX,D,08/01/12,000000,1409.6900000
IMOEX,D,08/02/12,000000,1394.1100000
IMOEX,D,08/03/12,000000,1421.9900000
IMOEX,D,08/06/12,000000,1437.3000000
IMOEX,D,08/07/12,000000,1449.8600000
IMOEX,D,08/08/12,000000,1450.9600000
IMOEX,D,08/09/12,000000,1455.9500000
IMOEX,D,08/10/12,000000,1445.0400000
IMOEX,D,08/13/12,000000,1451.9800000
IMOEX,D,08/14/12,000000,1461.6500000
IMOEX,D,08/15/12,000000,1451.3800000
IMOEX,D,08/16/12,000000,1454.5300000
IMOEX,D,08/17/12,000000,1448.2700000
IMOEX,D,08/20/12,000000,1432.5800000
IMOEX,D,08/21/12,000000,1447.4100000
IMOEX,D,08/22/12,000000,1450.1900000
IMOEX,D,08/23/12,000000,1449.2000000
IMOEX,D,08/24/12,000000,1453.6900000
IMOEX,D,08/27/12,000000,1448.0800000
IMOEX,D,08/28/12,000000,1451.1500000
IMOEX,D,08/29/12,000000,1440.2100000
IMOEX,D,08/30/12,000000,1432.5900000
IMOEX,D,08/31/12,000000,1422.3800000
IMOEX,D,09/03/12,000000,1440.7000000
IMOEX,D,09/04/12,000000,1437.9300000
IMOEX,D,09/05/12,000000,1421.9900000
IMOEX,D,09/06/12,000000,1456.0400000
IMOEX,D,09/07/12,000000,1474.5500000
IMOEX,D,09/10/12,000000,1476.0400000
IMOEX,D,09/11/12,000000,1476.2900000
IMOEX,D,09/12/12,000000,1478.4600000
IMOEX,D,09/13/12,000000,1491.0500000
IMOEX,D,09/14/12,000000,1532.8200000
IMOEX,D,09/17/12,000000,1524.8200000
IMOEX,D,09/18/12,000000,1513.8200000
IMOEX,D,09/19/12,000000,1500.7200000
IMOEX,D,09/20/12,000000,1499.5300000
IMOEX,D,09/21/12,000000,1494.9000000
IMOEX,D,09/24/12,000000,1492.2200000
IMOEX,D,09/25/12,000000,1476.1500000
IMOEX,D,09/26/12,000000,1448.3500000
IMOEX,D,09/27/12,000000,1460.0900000
IMOEX,D,09/28/12,000000,1459.0100000
IMOEX,D,10/01/12,000000,1487.7700000
IMOEX,D,10/02/12,000000,1483.0300000
IMOEX,D,10/03/12,000000,1471.6100000
IMOEX,D,10/04/12,000000,1462.0200000
IMOEX,D,10/05/12,000000,1475.6000000
IMOEX,D,10/08/12,000000,1474.6900000
IMOEX,D,10/09/12,000000,1470.9800000
IMOEX,D,10/10/12,000000,1457.7000000
IMOEX,D,10/11/12,000000,1462.3000000
IMOEX,D,10/12/12,000000,1447.1100000
IMOEX,D,10/15/12,000000,1445.2500000
IMOEX,D,10/16/12,000000,1456.7900000
IMOEX,D,10/17/12,000000,1474.1200000
IMOEX,D,10/18/12,000000,1474.3600000
IMOEX,D,10/19/12,000000,1457.0500000
IMOEX,D,10/22/12,000000,1472.4300000
IMOEX,D,10/23/12,000000,1455.9100000
IMOEX,D,10/24/12,000000,1449.9700000
IMOEX,D,10/25/12,000000,1446.2000000
IMOEX,D,10/26/12,000000,1434.6200000
IMOEX,D,10/29/12,000000,1430.5100000
IMOEX,D,10/30/12,000000,1421.1700000
IMOEX,D,10/31/12,000000,1423.4600000
IMOEX,D,11/01/12,000000,1434.4800000
IMOEX,D,11/02/12,000000,1438.4100000
IMOEX,D,11/06/12,000000,1449.0400000
IMOEX,D,11/07/12,000000,1420.4500000
IMOEX,D,11/08/12,000000,1404.1600000
IMOEX,D,11/09/12,000000,1404.2500000
IMOEX,D,11/12/12,000000,1408.5100000
IMOEX,D,11/13/12,000000,1377.1600000
IMOEX,D,11/14/12,000000,1372.6000000
IMOEX,D,11/15/12,000000,1383.8500000
IMOEX,D,11/16/12,000000,1385.5000000
IMOEX,D,11/19/12,000000,1399.1500000
IMOEX,D,11/20/12,000000,1394.9500000
IMOEX,D,11/21/12,000000,1404.3100000
IMOEX,D,11/22/12,000000,1404.9600000
IMOEX,D,11/23/12,000000,1417.1700000
IMOEX,D,11/26/12,000000,1404.8600000
IMOEX,D,11/27/12,000000,1395.1900000
IMOEX,D,11/28/12,000000,1382.9800000
IMOEX,D,11/29/12,000000,1389.5900000
IMOEX,D,11/30/12,000000,1405.1900000
IMOEX,D,12/03/12,000000,1417.3500000
IMOEX,D,12/04/12,000000,1412.6700000
IMOEX,D,12/05/12,000000,1438.6400000
IMOEX,D,12/06/12,000000,1438.4500000
IMOEX,D,12/07/12,000000,1441.4700000
IMOEX,D,12/10/12,000000,1448.5200000
IMOEX,D,12/11/12,000000,1450.0900000
IMOEX,D,12/12/12,000000,1471.8000000
IMOEX,D,12/13/12,000000,1460.5200000
IMOEX,D,12/14/12,000000,1465.7700000
IMOEX,D,12/17/12,000000,1472.4900000
IMOEX,D,12/18/12,000000,1483.7700000
IMOEX,D,12/19/12,000000,1477.6900000
IMOEX,D,12/20/12,000000,1489.9700000
IMOEX,D,12/21/12,000000,1479.5000000
IMOEX,D,12/24/12,000000,1472.6200000
IMOEX,D,12/25/12,000000,1473.8700000
IMOEX,D,12/26/12,000000,1477.4400000
IMOEX,D,12/27/12,000000,1473.9200000
IMOEX,D,12/28/12,000000,1477.8700000
IMOEX,D,01/08/13,000000,1511.8600000
IMOEX,D,01/09/13,000000,1516.0900000
IMOEX,D,01/10/13,000000,1504.5800000
IMOEX,D,01/11/13,000000,1510.6200000
IMOEX,D,01/14/13,000000,1527.1100000
IMOEX,D,01/15/13,000000,1516.9200000
IMOEX,D,01/16/13,000000,1516.6700000
IMOEX,D,01/17/13,000000,1525.5100000
IMOEX,D,01/18/13,000000,1538.5600000
IMOEX,D,01/21/13,000000,1538.9000000
IMOEX,D,01/22/13,000000,1527.6800000
IMOEX,D,01/23/13,000000,1534.8000000
IMOEX,D,01/24/13,000000,1532.3100000
IMOEX,D,01/25/13,000000,1544.1600000
IMOEX,D,01/28/13,000000,1563.1400000
IMOEX,D,01/29/13,000000,1553.1900000
IMOEX,D,01/30/13,000000,1542.5700000
IMOEX,D,01/31/13,000000,1547.1800000
IMOEX,D,02/01/13,000000,1549.2800000
IMOEX,D,02/04/13,000000,1533.2000000
IMOEX,D,02/05/13,000000,1541.3900000
IMOEX,D,02/06/13,000000,1529.0100000
IMOEX,D,02/07/13,000000,1522.7200000
IMOEX,D,02/08/13,000000,1520.3600000
IMOEX,D,02/11/13,000000,1515.2200000
IMOEX,D,02/12/13,000000,1515.4900000
IMOEX,D,02/13/13,000000,1536.5700000
IMOEX,D,02/14/13,000000,1518.9100000
IMOEX,D,02/15/13,000000,1507.4200000
IMOEX,D,02/18/13,000000,1510.7100000
IMOEX,D,02/19/13,000000,1522.0400000
IMOEX,D,02/20/13,000000,1509.2800000
IMOEX,D,02/21/13,000000,1493.1400000
IMOEX,D,02/22/13,000000,1497.8600000
IMOEX,D,02/25/13,000000,1501.4300000
IMOEX,D,02/26/13,000000,1487.9400000
IMOEX,D,02/27/13,000000,1488.9200000
IMOEX,D,02/28/13,000000,1487.4600000
IMOEX,D,03/01/13,000000,1476.9900000
IMOEX,D,03/04/13,000000,1466.1300000
IMOEX,D,03/05/13,000000,1486.4200000
IMOEX,D,03/06/13,000000,1493.3900000
IMOEX,D,03/07/13,000000,1492.7500000
IMOEX,D,03/11/13,000000,1505.9300000
IMOEX,D,03/12/13,000000,1499.7400000
IMOEX,D,03/13/13,000000,1495.8800000
IMOEX,D,03/14/13,000000,1502.5200000
IMOEX,D,03/15/13,000000,1496.5700000
IMOEX,D,03/18/13,000000,1462.5600000
IMOEX,D,03/19/13,000000,1445.3400000
IMOEX,D,03/20/13,000000,1458.7900000
IMOEX,D,03/21/13,000000,1458.5200000
IMOEX,D,03/22/13,000000,1440.9900000
IMOEX,D,03/25/13,000000,1428.0800000
IMOEX,D,03/26/13,000000,1420.0200000
IMOEX,D,03/27/13,000000,1424.5500000
IMOEX,D,03/28/13,000000,1436.6200000
IMOEX,D,03/29/13,000000,1440.0200000
IMOEX,D,04/01/13,000000,1427.7100000
IMOEX,D,04/02/13,000000,1428.6800000
IMOEX,D,04/03/13,000000,1420.9600000
IMOEX,D,04/04/13,000000,1427.9700000
IMOEX,D,04/05/13,000000,1417.6600000
IMOEX,D,04/08/13,000000,1411.2900000
IMOEX,D,04/09/13,000000,1425.7200000
IMOEX,D,04/10/13,000000,1426.9400000
IMOEX,D,04/11/13,000000,1401.4600000
IMOEX,D,04/12/13,000000,1386.5600000
IMOEX,D,04/15/13,000000,1354.3500000
IMOEX,D,04/16/13,000000,1354.4400000
IMOEX,D,04/17/13,000000,1339.4000000
IMOEX,D,04/18/13,000000,1336.1900000
IMOEX,D,04/19/13,000000,1339.6700000
IMOEX,D,04/22/13,000000,1336.8000000
IMOEX,D,04/23/13,000000,1339.0400000
IMOEX,D,04/24/13,000000,1377.9500000
IMOEX,D,04/25/13,000000,1372.3500000
IMOEX,D,04/26/13,000000,1373.2000000
IMOEX,D,04/29/13,000000,1363.1000000
IMOEX,D,04/30/13,000000,1386.6900000
IMOEX,D,05/02/13,000000,1382.1300000
IMOEX,D,05/03/13,000000,1409.3800000
IMOEX,D,05/06/13,000000,1413.9600000
IMOEX,D,05/07/13,000000,1431.9200000
IMOEX,D,05/08/13,000000,1432.7400000
IMOEX,D,05/10/13,000000,1426.8400000
IMOEX,D,05/13/13,000000,1411.2100000
IMOEX,D,05/14/13,000000,1405.7700000
IMOEX,D,05/15/13,000000,1393.5400000
IMOEX,D,05/16/13,000000,1373.9400000
IMOEX,D,05/17/13,000000,1404.0200000
IMOEX,D,05/20/13,000000,1406.9600000
IMOEX,D,05/21/13,000000,1423.5500000
IMOEX,D,05/22/13,000000,1444.2300000
IMOEX,D,05/23/13,000000,1399.4400000
IMOEX,D,05/24/13,000000,1382.2400000
IMOEX,D,05/27/13,000000,1378.6400000
IMOEX,D,05/28/13,000000,1393.8300000
IMOEX,D,05/29/13,000000,1362.7200000
IMOEX,D,05/30/13,000000,1361.1900000
IMOEX,D,05/31/13,000000,1343.9900000
IMOEX,D,06/03/13,000000,1338.3300000
IMOEX,D,06/04/13,000000,1341.6400000
IMOEX,D,06/05/13,000000,1326.5700000
IMOEX,D,06/06/13,000000,1320.9500000
IMOEX,D,06/07/13,000000,1345.4800000
IMOEX,D,06/10/13,000000,1337.7900000
IMOEX,D,06/11/13,000000,1302.9400000
IMOEX,D,06/13/13,000000,1287.5100000
IMOEX,D,06/14/13,000000,1300.8000000
IMOEX,D,06/17/13,000000,1323.4800000
IMOEX,D,06/18/13,000000,1334.9300000
IMOEX,D,06/19/13,000000,1323.9600000
IMOEX,D,06/20/13,000000,1296.3800000
IMOEX,D,06/21/13,000000,1299.1100000
IMOEX,D,06/24/13,000000,1292.3700000
IMOEX,D,06/25/13,000000,1302.1300000
IMOEX,D,06/26/13,000000,1321.8700000
IMOEX,D,06/27/13,000000,1313.4900000
IMOEX,D,06/28/13,000000,1331.2400000
IMOEX,D,07/01/13,000000,1335.7500000
IMOEX,D,07/02/13,000000,1337.2600000
IMOEX,D,07/03/13,000000,1336.2300000
IMOEX,D,07/04/13,000000,1349.6400000
IMOEX,D,07/05/13,000000,1344.9800000
IMOEX,D,07/08/13,000000,1350.9100000
IMOEX,D,07/09/13,000000,1346.1700000
IMOEX,D,07/10/13,000000,1334.1700000
IMOEX,D,07/11/13,000000,1367.0700000
IMOEX,D,07/12/13,000000,1393.9800000
IMOEX,D,07/15/13,000000,1401.6800000
IMOEX,D,07/16/13,000000,1407.1500000
IMOEX,D,07/17/13,000000,1431.5400000
IMOEX,D,07/18/13,000000,1417.2100000
IMOEX,D,07/19/13,000000,1424.2200000
IMOEX,D,07/22/13,000000,1416.6100000
IMOEX,D,07/23/13,000000,1418.5000000
IMOEX,D,07/24/13,000000,1407.9500000
IMOEX,D,07/25/13,000000,1401.6200000
IMOEX,D,07/26/13,000000,1403.3100000
IMOEX,D,07/29/13,000000,1401.7100000
IMOEX,D,07/30/13,000000,1387.9800000
IMOEX,D,07/31/13,000000,1377.6000000
IMOEX,D,08/01/13,000000,1398.2700000
IMOEX,D,08/02/13,000000,1393.2200000
IMOEX,D,08/05/13,000000,1391.1800000
IMOEX,D,08/06/13,000000,1366.0800000
IMOEX,D,08/07/13,000000,1362.4700000
IMOEX,D,08/08/13,000000,1362.9600000
IMOEX,D,08/09/13,000000,1382.7200000
IMOEX,D,08/12/13,000000,1387.6800000
IMOEX,D,08/13/13,000000,1407.0000000
IMOEX,D,08/14/13,000000,1423.8400000
IMOEX,D,08/15/13,000000,1392.4100000
IMOEX,D,08/16/13,000000,1382.4000000
IMOEX,D,08/19/13,000000,1383.0100000
IMOEX,D,08/20/13,000000,1379.1100000
IMOEX,D,08/21/13,000000,1379.0200000
IMOEX,D,08/22/13,000000,1396.5300000
IMOEX,D,08/23/13,000000,1395.1000000
IMOEX,D,08/26/13,000000,1386.6300000
IMOEX,D,08/27/13,000000,1372.0200000
IMOEX,D,08/28/13,000000,1369.9800000
IMOEX,D,08/29/13,000000,1372.7100000
IMOEX,D,08/30/13,000000,1364.5400000
IMOEX,D,09/02/13,000000,1368.5200000
IMOEX,D,09/03/13,000000,1371.9900000
IMOEX,D,09/04/13,000000,1373.6200000
IMOEX,D,09/05/13,000000,1421.5000000
IMOEX,D,09/06/13,000000,1421.4500000
IMOEX,D,09/09/13,000000,1451.6100000
IMOEX,D,09/10/13,000000,1453.3100000
IMOEX,D,09/11/13,000000,1454.1200000
IMOEX,D,09/12/13,000000,1451.3700000
IMOEX,D,09/13/13,000000,1440.9300000
IMOEX,D,09/16/13,000000,1471.9900000
IMOEX,D,09/17/13,000000,1470.1100000
IMOEX,D,09/18/13,000000,1475.1100000
IMOEX,D,09/19/13,000000,1485.1500000
IMOEX,D,09/20/13,000000,1477.8500000
IMOEX,D,09/23/13,000000,1467.9500000
IMOEX,D,09/24/13,000000,1465.7800000
IMOEX,D,09/25/13,000000,1478.0400000
IMOEX,D,09/26/13,000000,1483.7000000
IMOEX,D,09/27/13,000000,1472.4900000
IMOEX,D,09/30/13,000000,1463.1300000
IMOEX,D,10/01/13,000000,1472.2500000
IMOEX,D,10/02/13,000000,1456.9700000
IMOEX,D,10/03/13,000000,1456.4900000
IMOEX,D,10/04/13,000000,1472.9600000
IMOEX,D,10/07/13,000000,1480.6300000
IMOEX,D,10/08/13,000000,1501.5400000
IMOEX,D,10/09/13,000000,1501.0600000
IMOEX,D,10/10/13,000000,1518.7600000
IMOEX,D,10/11/13,000000,1511.6000000
IMOEX,D,10/14/13,000000,1510.5800000
IMOEX,D,10/15/13,000000,1530.1700000
IMOEX,D,10/16/13,000000,1533.8000000
IMOEX,D,10/17/13,000000,1513.3300000
IMOEX,D,10/18/13,000000,1538.1400000
IMOEX,D,10/21/13,000000,1535.2700000
IMOEX,D,10/22/13,000000,1526.4000000
IMOEX,D,10/23/13,000000,1506.1000000
IMOEX,D,10/24/13,000000,1501.9400000
IMOEX,D,10/25/13,000000,1505.3900000
IMOEX,D,10/28/13,000000,1511.5100000
IMOEX,D,10/29/13,000000,1517.7900000
IMOEX,D,10/30/13,000000,1514.0600000
IMOEX,D,10/31/13,000000,1509.6200000
IMOEX,D,11/01/13,000000,1515.1500000
IMOEX,D,11/05/13,000000,1507.7400000
IMOEX,D,11/06/13,000000,1501.8900000
IMOEX,D,11/07/13,000000,1507.7700000
IMOEX,D,11/08/13,000000,1489.3200000
IMOEX,D,11/11/13,000000,1481.2900000
IMOEX,D,11/12/13,000000,1500.4100000
IMOEX,D,11/13/13,000000,1467.2300000
IMOEX,D,11/14/13,000000,1491.1000000
IMOEX,D,11/15/13,000000,1493.7900000
IMOEX,D,11/18/13,000000,1511.7300000
IMOEX,D,11/19/13,000000,1511.1900000
IMOEX,D,11/20/13,000000,1506.6200000
IMOEX,D,11/21/13,000000,1494.0700000
IMOEX,D,11/22/13,000000,1504.2100000
IMOEX,D,11/25/13,000000,1502.4100000
IMOEX,D,11/26/13,000000,1484.5800000
IMOEX,D,11/27/13,000000,1475.2700000
IMOEX,D,11/28/13,000000,1484.0200000
IMOEX,D,11/29/13,000000,1479.3500000
IMOEX,D,12/02/13,000000,1473.5600000
IMOEX,D,12/03/13,000000,1448.4300000
IMOEX,D,12/04/13,000000,1439.3600000
IMOEX,D,12/05/13,000000,1428.7100000
IMOEX,D,12/06/13,000000,1448.6700000
IMOEX,D,12/09/13,000000,1465.7000000
IMOEX,D,12/10/13,000000,1465.9300000
IMOEX,D,12/11/13,000000,1462.5300000
IMOEX,D,12/12/13,000000,1449.7400000
IMOEX,D,12/13/13,000000,1450.2000000
IMOEX,D,12/16/13,000000,1472.7600000
IMOEX,D,12/17/13,000000,1480.5800000
IMOEX,D,12/18/13,000000,1490.8600000
IMOEX,D,12/19/13,000000,1500.6900000
IMOEX,D,12/20/13,000000,1496.3500000
IMOEX,D,12/23/13,000000,1507.8500000
IMOEX,D,12/24/13,000000,1508.1900000
IMOEX,D,12/25/13,000000,1501.1200000
IMOEX,D,12/26/13,000000,1501.8300000
IMOEX,D,12/27/13,000000,1494.5300000
IMOEX,D,12/30/13,000000,1503.3900000
IMOEX,D,01/06/14,000000,1463.7500000
IMOEX,D,01/08/14,000000,1462.6700000
IMOEX,D,01/09/14,000000,1464.9500000
IMOEX,D,01/10/14,000000,1469.3900000
IMOEX,D,01/13/14,000000,1477.2800000
IMOEX,D,01/14/14,000000,1471.0600000
IMOEX,D,01/15/14,000000,1485.7700000
IMOEX,D,01/16/14,000000,1480.4300000
IMOEX,D,01/17/14,000000,1484.8500000
IMOEX,D,01/20/14,000000,1495.9400000
IMOEX,D,01/21/14,000000,1503.6000000
IMOEX,D,01/22/14,000000,1498.7300000
IMOEX,D,01/23/14,000000,1493.7900000
IMOEX,D,01/24/14,000000,1492.7200000
IMOEX,D,01/27/14,000000,1477.8700000
IMOEX,D,01/28/14,000000,1470.8300000
IMOEX,D,01/29/14,000000,1463.1100000
IMOEX,D,01/30/14,000000,1463.6000000
IMOEX,D,01/31/14,000000,1454.0500000
IMOEX,D,02/03/14,000000,1440.9000000
IMOEX,D,02/04/14,000000,1441.7900000
IMOEX,D,02/05/14,000000,1456.0000000
IMOEX,D,02/06/14,000000,1463.9600000
IMOEX,D,02/07/14,000000,1478.2200000
IMOEX,D,02/10/14,000000,1475.9000000
IMOEX,D,02/11/14,000000,1483.5700000
IMOEX,D,02/12/14,000000,1498.0800000
IMOEX,D,02/13/14,000000,1478.7700000
IMOEX,D,02/14/14,000000,1494.3200000
IMOEX,D,02/17/14,000000,1507.4900000
IMOEX,D,02/18/14,000000,1504.2400000
IMOEX,D,02/19/14,000000,1485.6000000
IMOEX,D,02/20/14,000000,1480.9900000
IMOEX,D,02/21/14,000000,1487.6400000
IMOEX,D,02/24/14,000000,1489.0100000
IMOEX,D,02/25/14,000000,1478.6400000
IMOEX,D,02/26/14,000000,1469.5100000
IMOEX,D,02/27/14,000000,1448.7000000
IMOEX,D,02/28/14,000000,1444.7100000
IMOEX,D,03/03/14,000000,1288.8100000
IMOEX,D,03/04/14,000000,1356.5400000
IMOEX,D,03/05/14,000000,1351.1100000
IMOEX,D,03/06/14,000000,1337.9800000
IMOEX,D,03/07/14,000000,1339.3600000
IMOEX,D,03/11/14,000000,1308.7000000
IMOEX,D,03/12/14,000000,1274.2100000
IMOEX,D,03/13/14,000000,1248.5600000
IMOEX,D,03/14/14,000000,1237.4300000
IMOEX,D,03/17/14,000000,1283.7000000
IMOEX,D,03/18/14,000000,1335.8600000
IMOEX,D,03/19/14,000000,1319.0200000
IMOEX,D,03/20/14,000000,1320.5000000
IMOEX,D,03/21/14,000000,1307.3400000
IMOEX,D,03/24/14,000000,1297.9100000
IMOEX,D,03/25/14,000000,1324.4400000
IMOEX,D,03/26/14,000000,1349.3900000
IMOEX,D,03/27/14,000000,1331.9300000
IMOEX,D,03/28/14,000000,1344.1200000
IMOEX,D,03/31/14,000000,1369.2900000
IMOEX,D,04/01/14,000000,1375.7300000
IMOEX,D,04/02/14,000000,1373.3300000
IMOEX,D,04/03/14,000000,1366.0400000
IMOEX,D,04/04/14,000000,1382.4100000
IMOEX,D,04/07/14,000000,1349.7900000
IMOEX,D,04/08/14,000000,1352.3300000
IMOEX,D,04/09/14,000000,1348.8500000
IMOEX,D,04/10/14,000000,1367.7100000
IMOEX,D,04/11/14,000000,1362.4000000
IMOEX,D,04/14/14,000000,1344.8600000
IMOEX,D,04/15/14,000000,1311.0100000
IMOEX,D,04/16/14,000000,1322.6000000
IMOEX,D,04/17/14,000000,1329.6700000
